UserId,PreviousQuery,Prefix,Market,UiLanguage,Region,Time,CVID,EventId,Position,Suggestion,SuggestionClick,PastQueries,WritingStyle
USER_001_SANDRA,environmental issues today,tell me about clima,en-US,en,us,19:46:46,A3GWIVV8XBTN53ZTJIPAJ,8B1A5C195C4744AAB4FBF2548006AE12,3,tell me about climate change conference,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about clima,en-US,en,us,19:46:46,A3GWIVV8XBTN53ZTJIPAJ,8B1A5C195C4744AAB4FBF2548006AE12,4,tell me about climate change meeting,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climat,en-US,en,us,19:46:46,A3GWIVV8XBTN53ZTJIPAJ,4D15DA145AD14065A1280829F4C33CEC,1,tell me about climate change,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climat,en-US,en,us,19:46:46,A3GWIVV8XBTN53ZTJIPAJ,4D15DA145AD14065A1280829F4C33CEC,2,tell me about climate change goals,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climat,en-US,en,us,19:46:46,A3GWIVV8XBTN53ZTJIPAJ,4D15DA145AD14065A1280829F4C33CEC,3,tell me about climate change targets,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climat,en-US,en,us,19:46:46,A3GWIVV8XBTN53ZTJIPAJ,4D15DA145AD14065A1280829F4C33CEC,4,tell me about climate change objectives,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,370E5BE4426C489FAFC7216FC2792A82,1,tell me about climate change,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,370E5BE4426C489FAFC7216FC2792A82,2,tell me about climate change future,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,370E5BE4426C489FAFC7216FC2792A82,3,tell me about climate change outlook,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,370E5BE4426C489FAFC7216FC2792A82,4,tell me about climate change forecast,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate ,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,B05FCED9C2FC4647BA0C48629425988B,1,tell me about climate change,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate ,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,B05FCED9C2FC4647BA0C48629425988B,2,tell me about climate change in 2026,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate ,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,B05FCED9C2FC4647BA0C48629425988B,3,tell me about climate change today,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate ,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,B05FCED9C2FC4647BA0C48629425988B,4,tell me about climate change now,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate c,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,E4508CF242B846609B2F1FFB67E41D49,1,tell me about climate change,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate c,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,E4508CF242B846609B2F1FFB67E41D49,2,tell me about climate change causes and effects,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate c,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,E4508CF242B846609B2F1FFB67E41D49,3,tell me about climate change comprehensive,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate c,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,E4508CF242B846609B2F1FFB67E41D49,4,tell me about climate change complete,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate ch,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,03992BC78B664A4883C1BAC4D03BC2AE,1,tell me about climate change,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate ch,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,03992BC78B664A4883C1BAC4D03BC2AE,2,tell me about climate change challenges ahead,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate ch,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,03992BC78B664A4883C1BAC4D03BC2AE,3,tell me about climate change changes needed,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate ch,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,03992BC78B664A4883C1BAC4D03BC2AE,4,tell me about climate change choices,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate cha,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,8B282BAFDBD74252A1E8672E36ECF1D1,1,tell me about climate change,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate cha,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,8B282BAFDBD74252A1E8672E36ECF1D1,2,tell me about climate change chart,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate cha,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,8B282BAFDBD74252A1E8672E36ECF1D1,3,tell me about climate change characteristics,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate cha,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,8B282BAFDBD74252A1E8672E36ECF1D1,4,tell me about climate change chapters,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate chan,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,68180535DF7C4EA6B2C173C23AAC5028,1,tell me about climate change,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate chan,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,68180535DF7C4EA6B2C173C23AAC5028,2,tell me about climate change channel,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate chan,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,68180535DF7C4EA6B2C173C23AAC5028,3,tell me about climate change chance,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate chan,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,68180535DF7C4EA6B2C173C23AAC5028,4,tell me about climate change changing,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate chang,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,00A8BCC0351F4F6591065844F3DE3284,1,tell me about climate change,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate chang,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,00A8BCC0351F4F6591065844F3DE3284,2,tell me about climate change changing world,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate chang,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,00A8BCC0351F4F6591065844F3DE3284,3,tell me about climate change changing planet,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate chang,en-US,en,us,19:46:47,A3GWIVV8XBTN53ZTJIPAJ,00A8BCC0351F4F6591065844F3DE3284,4,tell me about climate change changing environment,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate change,en-US,en,us,19:46:48,A3GWIVV8XBTN53ZTJIPAJ,21B7995B2ECF45089006567CC524EEF2,1,tell me about climate change,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate change,en-US,en,us,19:46:48,A3GWIVV8XBTN53ZTJIPAJ,21B7995B2ECF45089006567CC524EEF2,2,tell me about climate change 2026,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate change,en-US,en,us,19:46:48,A3GWIVV8XBTN53ZTJIPAJ,21B7995B2ECF45089006567CC524EEF2,3,tell me about climate change explained,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,environmental issues today,tell me about climate change,en-US,en,us,19:46:48,A3GWIVV8XBTN53ZTJIPAJ,21B7995B2ECF45089006567CC524EEF2,4,tell me about climate change overview,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,w,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,CC1D3FEC22884AB1A5D0309CBD35DD26,1,what is the weather today,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,w,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,CC1D3FEC22884AB1A5D0309CBD35DD26,2,why is the sky blue,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,w,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,CC1D3FEC22884AB1A5D0309CBD35DD26,3,what time is it in london,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,w,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,CC1D3FEC22884AB1A5D0309CBD35DD26,4,where can i find good recipes,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,wh,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,ED1D6A2FD77C420B937B169FA208D80F,1,what is artificial intelligence,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,wh,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,ED1D6A2FD77C420B937B169FA208D80F,2,why do we dream,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,wh,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,ED1D6A2FD77C420B937B169FA208D80F,3,what causes climate change,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,wh,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,ED1D6A2FD77C420B937B169FA208D80F,4,where should i travel next,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,wha,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,C5E5FA38AA9B4B78908C3FFF88416978,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,wha,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,C5E5FA38AA9B4B78908C3FFF88416978,2,what is the capital of france,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,wha,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,C5E5FA38AA9B4B78908C3FFF88416978,3,what are the best movies of 2026,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,wha,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,C5E5FA38AA9B4B78908C3FFF88416978,4,what causes headaches,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,6BF8D88EE6EA4D9B81E1E36804A98C4A,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,6BF8D88EE6EA4D9B81E1E36804A98C4A,2,what is deep learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,6BF8D88EE6EA4D9B81E1E36804A98C4A,3,what is natural language processing,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,6BF8D88EE6EA4D9B81E1E36804A98C4A,4,what is computer vision,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what ,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,057AEFF6080D4AAFA95F4047B2C2BC76,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what ,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,057AEFF6080D4AAFA95F4047B2C2BC76,2,what is the difference between AI and ML,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what ,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,057AEFF6080D4AAFA95F4047B2C2BC76,3,what is neural network,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what ,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,057AEFF6080D4AAFA95F4047B2C2BC76,4,what is data science,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what i,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,FC262E6CAC1040909692C6003B80DDBB,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what i,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,FC262E6CAC1040909692C6003B80DDBB,2,what is artificial intelligence,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what i,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,FC262E6CAC1040909692C6003B80DDBB,3,what is python used for,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what i,en-US,en,us,16:25:17,2YD246XLGWB2MS0CFTLER,FC262E6CAC1040909692C6003B80DDBB,4,what is cloud computing,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,94436B46413C4792A2C1F4C69D150876,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,94436B46413C4792A2C1F4C69D150876,2,what is deep learning used for,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,94436B46413C4792A2C1F4C69D150876,3,what is tensorflow,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,94436B46413C4792A2C1F4C69D150876,4,what is pytorch,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is ,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,72696A92942B4FAB9C17F46A6CEC2398,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is ,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,72696A92942B4FAB9C17F46A6CEC2398,2,what is machine learning used for,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is ,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,72696A92942B4FAB9C17F46A6CEC2398,3,what is machine learning in simple terms,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is ,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,72696A92942B4FAB9C17F46A6CEC2398,4,what is machine learning examples,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is m,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,AB804C81274F4FC0BDE560DC1685A1C3,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is m,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,AB804C81274F4FC0BDE560DC1685A1C3,2,what is machine learning algorithms,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is m,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,AB804C81274F4FC0BDE560DC1685A1C3,3,what is ML engineering,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is m,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,AB804C81274F4FC0BDE560DC1685A1C3,4,what is model training,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is ma,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,9ECF231681C7413AAF505DE7C9A7E9C7,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is ma,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,9ECF231681C7413AAF505DE7C9A7E9C7,2,what is machine learning vs AI,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is ma,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,9ECF231681C7413AAF505DE7C9A7E9C7,3,what is machine learning python,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is ma,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,9ECF231681C7413AAF505DE7C9A7E9C7,4,what is machine learning models,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is mac,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,6C56AF2330CB4BD29DE61A2FD46EBD89,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is mac,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,6C56AF2330CB4BD29DE61A2FD46EBD89,2,what is machine learning basics,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is mac,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,6C56AF2330CB4BD29DE61A2FD46EBD89,3,what is machine learning definition,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is mac,en-US,en,us,16:25:18,2YD246XLGWB2MS0CFTLER,6C56AF2330CB4BD29DE61A2FD46EBD89,4,what is machine learning concept,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is mach,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,28DC948759DE4A659FB59F7FFFC38E13,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is mach,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,28DC948759DE4A659FB59F7FFFC38E13,2,what is machine learning explained,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is mach,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,28DC948759DE4A659FB59F7FFFC38E13,3,what is machine learning simple,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is mach,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,28DC948759DE4A659FB59F7FFFC38E13,4,what is machine learning overview,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machi,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,C61A5D147B49429C9D9BD01288E013BF,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machi,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,C61A5D147B49429C9D9BD01288E013BF,2,what is machine learning introduction,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machi,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,C61A5D147B49429C9D9BD01288E013BF,3,what is machine learning fundamentals,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machi,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,C61A5D147B49429C9D9BD01288E013BF,4,what is machine learning principles,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machin,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,8587EA1EAC944E389AE72C9DE53162DA,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machin,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,8587EA1EAC944E389AE72C9DE53162DA,2,what is machine learning tutorial,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machin,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,8587EA1EAC944E389AE72C9DE53162DA,3,what is machine learning course,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machin,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,8587EA1EAC944E389AE72C9DE53162DA,4,what is machine learning guide,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machine,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,EB34C535AB75463FAE9554FD750B13E0,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machine,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,EB34C535AB75463FAE9554FD750B13E0,2,what is machine learning for beginners,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machine,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,EB34C535AB75463FAE9554FD750B13E0,3,what is machine learning applications,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machine,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,EB34C535AB75463FAE9554FD750B13E0,4,what is machine learning uses,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machine ,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,81B2AF38B68B40138D204F8E308E40B4,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machine ,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,81B2AF38B68B40138D204F8E308E40B4,2,what is machine learning technology,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machine ,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,81B2AF38B68B40138D204F8E308E40B4,3,what is machine learning science,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machine ,en-US,en,us,16:25:19,2YD246XLGWB2MS0CFTLER,81B2AF38B68B40138D204F8E308E40B4,4,what is machine learning field,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machine l,en-US,en,us,16:25:20,2YD246XLGWB2MS0CFTLER,A1867E8EDC864AD082BD01C586587BA8,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machine l,en-US,en,us,16:25:20,2YD246XLGWB2MS0CFTLER,A1867E8EDC864AD082BD01C586587BA8,2,what is machine learning types,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machine l,en-US,en,us,16:25:20,2YD246XLGWB2MS0CFTLER,A1867E8EDC864AD082BD01C586587BA8,3,what is machine learning categories,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machine l,en-US,en,us,16:25:20,2YD246XLGWB2MS0CFTLER,A1867E8EDC864AD082BD01C586587BA8,4,what is machine learning methods,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
USER_001_SANDRA,,what is machine le,en-US,en,us,16:25:20,2YD246XLGWB2MS0CFTLER,71C94E248BAF4DBF965391949B2C7D0A,1,what is machine learning,False,future of technology; ai product roadmap; machine learning basics; copilot features,"Short, keyword-based, technical"
